iter	Passed	Remaining
3219	145531	80449
3220	145570	80400
3221	145612	80353
3222	145653	80305
3223	145693	80258
3224	145735	80210
3225	145778	80164
3226	145820	80117
3227	145862	80070
3228	145903	80023
3229	145943	79975
3230	145984	79927
3231	146024	79879
3232	146069	79834
3233	146109	79786
3234	146150	79739
3235	146192	79692
3236	146232	79644
3237	146272	79596
3238	146313	79548
3239	146354	79501
3240	146394	79453
3241	146437	79406
3242	146478	79359
3243	146519	79312
3244	146561	79265
3245	146601	79217
3246	146644	79170
3247	146687	79124
3248	146727	79076
3249	146768	79029
3250	146811	78982
3251	146854	78936
3252	146895	78889
3253	146939	78843
3254	146981	78796
3255	147022	78749
3256	147065	78702
3257	147104	78654
3258	147146	78607
3259	147187	78560
3260	147227	78512
3261	147269	78465
3262	147309	78417
3263	147350	78370
3264	147394	78324
3265	147437	78278
3266	147480	78231
3267	147521	78184
3268	147563	78137
3269	147604	78090
3270	147646	78043
3271	147688	77996
3272	147727	77948
3273	147769	77901
3274	147812	77855
3275	147854	77808
3276	147896	77761
3277	147935	77713
3278	147975	77665
3279	148016	77618
3280	148057	77571
3281	148097	77523
3282	148138	77475
3283	148182	77430
3284	148223	77383
3285	148264	77335
3286	148308	77289
3287	148348	77242
3288	148388	77194
3289	148430	77147
3290	148473	77101
3291	148513	77053
3292	148556	77007
3293	148598	76960
3294	148638	76913
3295	148680	76866
3296	148724	76820
3297	148766	76773
3298	148806	76726
3299	148849	76680
3300	148893	76634
3301	148935	76587
3302	148975	76539
3303	149017	76492
3304	149058	76446
3305	149099	76398
3306	149142	76352
3307	149180	76303
3308	149223	76257
3309	149266	76211
3310	149319	76170
3311	149394	76140
3312	149466	76109
3313	149541	76079
3314	149617	76049
3315	149691	76019
3316	149765	75988
3317	149835	75956
3318	149910	75926
3319	149980	75893
3320	150051	75861
3321	150128	75832
3322	150199	75800
3323	150272	75769
3324	150344	75737
3325	150415	75705
3326	150488	75673
3327	150562	75643
3328	150638	75613
3329	150711	75582
3330	150782	75549
3331	150860	75521
3332	150930	75487
3333	151007	75458
3334	151080	75427
3335	151154	75395
3336	151230	75365
3337	151304	75335
3338	151379	75304
3339	151454	75273
3340	151527	75242
3341	151602	75211
3342	151678	75181
3343	151746	75147
3344	151824	75117
3345	151899	75087
3346	151970	75054
3347	152035	75018
3348	152111	74988
3349	152185	74956
3350	152255	74923
3351	152326	74890
3352	152404	74861
3353	152473	74827
3354	152546	74795
3355	152615	74761
3356	152689	74730
3357	152758	74696
3358	152829	74663
3359	152902	74631
3360	152978	74600
3361	153053	74569
3362	153122	74535
3363	153194	74502
3364	153268	74470
3365	153341	74438
3366	153412	74405
3367	153487	74374
3368	153562	74342
3369	153637	74311
3370	153714	74280
3371	153787	74248
3372	153859	74215
3373	153928	74181
3374	154002	74149
3375	154076	74117
3376	154148	74084
3377	154221	74051
3378	154291	74018
3379	154362	73984
3380	154436	73952
3381	154514	73922
3382	154589	73890
3383	154659	73856
3384	154735	73824
3385	154793	73785
3386	154834	73737
3387	154874	73688
3388	154916	73641
3389	154954	73591
3390	154995	73543
3391	155038	73496
3392	155080	73449
3393	155124	73403
3394	155166	73355
3395	155205	73306
3396	155246	73258
3397	155287	73211
3398	155328	73163
3399	155369	73115
3400	155410	73067
3401	155453	73020
3402	155494	72972
3403	155535	72924
3404	155577	72876
3405	155619	72829
3406	155659	72781
3407	155702	72734
3408	155744	72686
3409	155785	72638
3410	155827	72591
3411	155868	72543
3412	155908	72495
3413	155949	72447
3414	155991	72400
3415	156032	72352
3416	156072	72304
3417	156115	72256
3418	156157	72209
3419	156199	72162
3420	156239	72114
3421	156281	72066
3422	156323	72019
3423	156365	71971
3424	156406	71924
3425	156450	71877
3426	156493	71830
3427	156535	71783
3428	156575	71735
3429	156620	71689
3430	156658	71640
3431	156698	71591
3432	156740	71544
3433	156781	71496
3434	156822	71449
3435	156863	71401
3436	156904	71353
3437	156945	71305
3438	156986	71257
3439	157026	71209
3440	157070	71163
3441	157111	71115
3442	157153	71068
3443	157196	71021
3444	157237	70973
3445	157280	70926
3446	157321	70878
3447	157364	70832
3448	157407	70785
3449	157449	70738
3450	157491	70691
3451	157532	70643
3452	157575	70596
3453	157616	70548
3454	157655	70500
3455	157700	70454
3456	157739	70405
3457	157781	70358
3458	157822	70310
3459	157865	70263
3460	157909	70217
3461	157949	70169
3462	157992	70122
3463	158033	70074
3464	158074	70027
3465	158117	69980
3466	158157	69932
3467	158202	69886
3468	158245	69839
3469	158289	69793
3470	158330	69745
3471	158370	69697
3472	158410	69649
3473	158452	69602
3474	158494	69555
3475	158535	69507
3476	158574	69458
3477	158616	69412
3478	158658	69364
3479	158700	69317
3480	158741	69269
3481	158784	69223
3482	158827	69176
3483	158869	69129
3484	158913	69082
3485	158952	69034
3486	158994	68987
3487	159038	68940
3488	159076	68892
3489	159119	68845
3490	159161	68798
3491	159204	68751
3492	159243	68703
3493	159286	68656
3494	159327	68608
3495	159367	68560
3496	159410	68514
3497	159452	68466
3498	159494	68419
3499	159535	68372
3500	159576	68324
3501	159619	68278
3502	159660	68230
3503	159702	68183
3504	159743	68136
3505	159786	68089
3506	159828	68042
3507	159870	67995
3508	159910	67947
3509	159950	67899
3510	159990	67851
3511	160036	67805
3512	160077	67758
3513	160118	67710
3514	160157	67662
3515	160199	67615
3516	160240	67568
3517	160283	67521
3518	160325	67474
3519	160365	67426
3520	160404	67378
3521	160444	67330
3522	160488	67283
3523	160528	67236
3524	160568	67188
3525	160609	67140
3526	160650	67093
3527	160691	67045
3528	160732	66998
3529	160772	66950
3530	160813	66903
3531	160854	66855
3532	160895	66808
3533	160937	66761
3534	160979	66714
3535	161019	66666
3536	161062	66619
3537	161103	66572
3538	161141	66523
3539	161181	66475
3540	161221	66428
3541	161262	66380
3542	161303	66333
3543	161345	66286
3544	161387	66239
3545	161428	66192
3546	161469	66144
3547	161514	66098
3548	161557	66052
3549	161599	66005
3550	161644	65959
3551	161687	65913
3552	161728	65865
3553	161768	65817
3554	161809	65770
3555	161851	65723
3556	161894	65677
3557	161936	65630
3558	161976	65582
3559	162018	65535
3560	162058	65487
3561	162100	65441
3562	162142	65394
3563	162184	65346
3564	162224	65299
3565	162264	65251
3566	162306	65204
3567	162346	65156
3568	162389	65110
3569	162434	65064
3570	162474	65016
3571	162515	64969
3572	162556	64922
3573	162596	64874
3574	162636	64827
3575	162676	64779
3576	162718	64732
3577	162759	64685
3578	162801	64638
3579	162845	64592
3580	162886	64545
3581	162928	64498
3582	162969	64451
3583	163012	64404
3584	163052	64356
3585	163091	64308
3586	163132	64261
3587	163174	64214
3588	163214	64167
3589	163254	64119
3590	163297	64073
3591	163338	64025
3592	163380	63979
3593	163420	63931
3594	163461	63883
3595	163504	63837
3596	163544	63790
3597	163588	63744
3598	163628	63696
3599	163669	63649
3600	163709	63601
3601	163750	63554
3602	163787	63505
3603	163828	63458
3604	163869	63411
3605	163909	63363
3606	163949	63316
3607	163990	63269
3608	164034	63223
3609	164075	63175
3610	164115	63128
3611	164156	63081
3612	164196	63033
3613	164238	62987
3614	164278	62939
3615	164318	62891
3616	164360	62845
3617	164400	62797
3618	164442	62750
3619	164484	62704
3620	164524	62656
3621	164567	62610
3622	164609	62563
3623	164650	62516
3624	164690	62468
3625	164731	62421
3626	164774	62375
3627	164816	62328
3628	164858	62282
3629	164901	62235
3630	164941	62188
3631	164983	62141
3632	165023	62094
3633	165066	62047
3634	165109	62001
3635	165152	61954
3636	165193	61907
3637	165236	61861
3638	165278	61814
3639	165292	61757
3640	165334	61710
3641	165375	61663
3642	165418	61617
3643	165459	61570
3644	165499	61523
3645	165540	61476
3646	165583	61429
3647	165625	61383
3648	165667	61336
3649	165708	61289
3650	165750	61242
3651	165791	61195
3652	165832	61148
3653	165873	61101
3654	165912	61054
3655	165953	61007
3656	165996	60960
3657	166036	60913
3658	166080	60867
3659	166122	60820
3660	166162	60773
3661	166203	60726
3662	166244	60679
3663	166283	60631
3664	166325	60585
3665	166367	60538
3666	166409	60491
3667	166452	60445
3668	166492	60398
3669	166532	60351
3670	166573	60303
3671	166615	60257
3672	166659	60211
3673	166701	60164
3674	166743	60118
3675	166785	60071
3676	166825	60024
3677	166866	59977
3678	166909	59931
3679	166952	59885
3680	166992	59837
3681	167035	59791
3682	167072	59743
3683	167115	59696
3684	167157	59650
3685	167200	59604
3686	167240	59557
3687	167282	59510
3688	167322	59463
3689	167364	59416
3690	167406	59370
3691	167450	59324
3692	167492	59277
3693	167533	59230
3694	167574	59183
3695	167617	59137
3696	167658	59090
3697	167700	59044
3698	167743	58998
3699	167784	58951
3700	167827	58905
3701	167868	58858
3702	167912	58812
3703	167953	58765
3704	167994	58718
3705	168035	58672
3706	168077	58625
3707	168119	58578
3708	168161	58532
3709	168201	58485
3710	168243	58438
3711	168285	58392
3712	168324	58344
3713	168365	58297
3714	168406	58251
3715	168447	58204
3716	168488	58157
3717	168528	58110
3718	168571	58063
3719	168613	58017
3720	168654	57970
3721	168696	57924
3722	168738	57877
3723	168780	57831
3724	168817	57783
3725	168859	57736
3726	168904	57691
3727	168944	57644
3728	168987	57598
3729	169028	57551
3730	169068	57504
3731	169109	57457
3732	169150	57410
3733	169191	57363
3734	169232	57317
3735	169274	57270
3736	169317	57224
3737	169358	57177
3738	169397	57130
3739	169439	57083
3740	169481	57037
3741	169522	56990
3742	169566	56944
3743	169608	56898
3744	169648	56851
3745	169689	56804
3746	169731	56758
3747	169775	56712
3748	169819	56666
3749	169859	56619
3750	169901	56573
3751	169941	56526
3752	169984	56480
3753	170023	56433
3754	170064	56386
3755	170106	56339
3756	170148	56293
3757	170192	56247
3758	170230	56200
3759	170272	56153
3760	170313	56107
3761	170357	56061
3762	170397	56014
3763	170437	55967
3764	170478	55920
3765	170521	55874
3766	170563	55828
3767	170607	55782
3768	170648	55735
3769	170688	55688
3770	170729	55642
3771	170770	55595
3772	170811	55548
3773	170852	55502
3774	170895	55456
3775	170935	55409
3776	170978	55363
3777	171020	55316
3778	171062	55270
3779	171103	55223
3780	171141	55176
3781	171181	55129
3782	171222	55082
3783	171264	55036
3784	171306	54989
3785	171347	54943
3786	171388	54896
3787	171431	54850
3788	171472	54804
3789	171512	54757
3790	171554	54711
3791	171595	54664
3792	171636	54617
3793	171677	54571
3794	171718	54524
3795	171758	54477
3796	171799	54431
3797	171841	54384
3798	171883	54338
3799	171927	54293
3800	171969	54246
3801	172009	54199
3802	172049	54152
3803	172088	54105
3804	172131	54059
3805	172172	54013
3806	172215	53967
3807	172256	53920
3808	172300	53875
3809	172341	53828
3810	172383	53782
3811	172424	53735
3812	172466	53689
3813	172510	53643
3814	172551	53597
3815	172592	53550
3816	172633	53504
3817	172674	53457
3818	172716	53411
3819	172758	53365
3820	172798	53318
3821	172840	53272
3822	172881	53225
3823	172922	53179
3824	172963	53132
3825	173006	53086
3826	173047	53040
3827	173089	52993
3828	173128	52946
3829	173170	52900
3830	173213	52854
3831	173254	52808
3832	173296	52761
3833	173338	52715
3834	173380	52669
3835	173423	52623
3836	173463	52577
3837	173504	52530
3838	173545	52484
3839	173587	52437
3840	173629	52391
3841	173670	52345
3842	173710	52298
3843	173750	52251
3844	173791	52205
3845	173833	52159
3846	173873	52112
3847	173914	52065
3848	173955	52019
3849	173995	51972
3850	174039	51927
3851	174082	51881
3852	174122	51834
3853	174164	51788
3854	174202	51741
3855	174245	51695
3856	174287	51649
3857	174330	51603
3858	174370	51556
3859	174413	51510
3860	174455	51464
3861	174496	51418
3862	174539	51372
3863	174582	51326
3864	174624	51280
3865	174665	51234
3866	174706	51187
3867	174749	51141
3868	174789	51095
3869	174830	51048
3870	174871	51002
3871	174913	50956
3872	174957	50910
3873	175000	50864
3874	175041	50818
3875	175085	50772
3876	175128	50727
3877	175172	50681
3878	175215	50635
3879	175255	50589
3880	175299	50543
3881	175340	50497
3882	175382	50451
3883	175424	50405
3884	175466	50359
3885	175506	50312
3886	175549	50266
3887	175593	50221
3888	175635	50175
3889	175675	50128
3890	175715	50081
3891	175757	50035
3892	175797	49989
3893	175840	49943
3894	175880	49896
3895	175921	49850
3896	175962	49804
3897	176003	49757
3898	176044	49711
3899	176086	49665
3900	176131	49620
3901	176173	49574
3902	176216	49528
3903	176256	49481
3904	176299	49436
3905	176341	49389
3906	176383	49344
3907	176426	49298
3908	176467	49251
3909	176509	49205
3910	176549	49159
3911	176588	49112
3912	176630	49066
3913	176672	49020
3914	176714	48974
3915	176756	48928
3916	176796	48882
3917	176809	48827
3918	176852	48782
3919	176894	48736
3920	176935	48689
3921	176975	48643
3922	177016	48597
3923	177055	48550
3924	177095	48503
3925	177137	48458
3926	177182	48412
3927	177225	48367
3928	177267	48320
3929	177307	48274
3930	177347	48228
3931	177390	48182
3932	177433	48136
3933	177473	48090
3934	177514	48044
3935	177556	47998
3936	177596	47951
3937	177675	47915
3938	177750	47878
3939	177823	47840
3940	177899	47803
3941	177971	47766
3942	178046	47728
3943	178122	47691
3944	178193	47653
3945	178268	47616
3946	178341	47578
3947	178410	47539
3948	178483	47502
3949	178548	47462
3950	178619	47423
3951	178692	47386
3952	178764	47347
3953	178838	47310
3954	178911	47272
3955	178984	47234
3956	179056	47196
3957	179125	47157
3958	179199	47119
3959	179268	47080
3960	179346	47044
3961	179414	47004
3962	179484	46965
3963	179558	46927
3964	179633	46890
3965	179706	46852
3966	179780	46814
3967	179855	46776
3968	179928	46738
3969	179998	46699
3970	180074	46662
3971	180146	46624
3972	180212	46584
3973	180281	46544
3974	180356	46507
3975	180432	46469
3976	180503	46430
3977	180571	46391
3978	180643	46352
3979	180717	46314
3980	180794	46277
3981	180866	46238
3982	180941	46200
3983	181012	46161
3984	181081	46122
3985	181153	46083
3986	181223	46044
3987	181298	46006
3988	181370	45967
3989	181440	45928
3990	181515	45890
3991	181586	45851
3992	181658	45812
3993	181727	45773
3994	181797	45733
3995	181868	45694
3996	181943	45656
3997	182013	45617
3998	182092	45580
3999	182158	45539
4000	182229	45500
4001	182301	45461
4002	182380	45424
4003	182453	45385
4004	182529	45347
4005	182605	45309
4006	182678	45270
4007	182754	45232
4008	182825	45193
4009	182901	45155
4010	182974	45116
4011	183030	45073
4012	183071	45026
4013	183113	44979
4014	183155	44933
4015	183195	44886
4016	183238	44840
4017	183279	44793
4018	183323	44747
4019	183362	44700
4020	183403	44653
4021	183445	44607
4022	183484	44559
4023	183527	44513
4024	183567	44466
4025	183607	44419
4026	183649	44373
4027	183691	44326
4028	183732	44279
4029	183774	44233
4030	183816	44187
4031	183859	44140
4032	183903	44094
4033	183942	44047
4034	183986	44001
4035	184027	43954
4036	184069	43908
4037	184109	43861
4038	184150	43814
4039	184192	43768
4040	184236	43722
4041	184276	43675
4042	184317	43628
4043	184358	43582
4044	184398	43535
4045	184438	43488
4046	184481	43442
4047	184524	43396
4048	184569	43350
4049	184607	43302
4050	184650	43256
4051	184687	43209
4052	184727	43162
4053	184769	43115
4054	184811	43069
4055	184851	43022
4056	184892	42976
4057	184935	42929
4058	184976	42883
4059	185019	42836
4060	185061	42790
4061	185104	42744
4062	185146	42697
4063	185186	42651
4064	185227	42604
4065	185268	42557
4066	185308	42511
4067	185350	42464
4068	185389	42417
4069	185430	42371
4070	185471	42324
4071	185511	42277
4072	185554	42231
4073	185595	42184
4074	185638	42138
4075	185682	42092
4076	185724	42046
4077	185766	42000
4078	185808	41953
4079	185851	41907
4080	185893	41861
4081	185936	41815
4082	185980	41769
4083	186021	41722
4084	186063	41676
4085	186104	41629
4086	186148	41583
4087	186189	41537
4088	186231	41490
4089	186273	41444
4090	186315	41398
4091	186354	41351
4092	186398	41305
4093	186440	41259
4094	186479	41212
4095	186521	41165
4096	186566	41120
4097	186609	41074
4098	186650	41027
4099	186691	40981
4100	186732	40934
4101	186773	40887
4102	186813	40841
4103	186856	40795
4104	186895	40748
4105	186936	40701
4106	186976	40655
4107	187019	40608
4108	187060	40562
4109	187099	40515
4110	187141	40469
4111	187183	40422
4112	187224	40376
4113	187267	40330
4114	187306	40283
4115	187347	40236
4116	187391	40190
4117	187432	40144
4118	187471	40097
4119	187513	40051
4120	187553	40004
4121	187596	39958
4122	187638	39912
4123	187677	39865
4124	187719	39819
4125	187763	39773
4126	187805	39727
4127	187848	39681
4128	187890	39634
4129	187927	39587
4130	187968	39541
4131	188011	39495
4132	188053	39448
4133	188095	39402
4134	188136	39356
4135	188178	39310
4136	188219	39263
4137	188260	39217
4138	188301	39170
4139	188339	39123
4140	188381	39077
4141	188422	39031
4142	188462	38984
4143	188504	38938
4144	188546	38891
4145	188586	38845
4146	188629	38799
4147	188669	38752
4148	188710	38706
4149	188753	38660
4150	188796	38614
4151	188837	38568
4152	188878	38521
4153	188918	38474
4154	188959	38428
4155	189000	38382
4156	189041	38335
4157	189082	38289
4158	189125	38243
4159	189164	38196
4160	189206	38150
4161	189248	38104
4162	189286	38057
4163	189328	38011
4164	189368	37964
4165	189410	37918
4166	189449	37871
4167	189491	37825
4168	189531	37779
4169	189571	37732
4170	189612	37686
4171	189656	37640
4172	189697	37593
4173	189738	37547
4174	189779	37501
4175	189821	37455
4176	189867	37409
4177	189908	37363
4178	189949	37317
4179	189990	37270
4180	190029	37224
4181	190071	37177
4182	190112	37131
4183	190153	37085
4184	190195	37039
4185	190238	36993
4186	190280	36947
4187	190320	36900
4188	190363	36854
4189	190404	36808
4190	190445	36762
4191	190486	36715
4192	190527	36669
4193	190569	36623
4194	190608	36576
4195	190651	36530
4196	190693	36484
4197	190735	36438
4198	190779	36392
4199	190819	36346
4200	190861	36300
4201	190903	36254
4202	190944	36208
4203	190986	36161
4204	191025	36115
4205	191066	36069
4206	191106	36022
4207	191148	35976
4208	191191	35930
4209	191231	35884
4210	191273	35838
4211	191311	35791
4212	191353	35745
4213	191398	35699
4214	191442	35654
4215	191484	35608
4216	191525	35561
4217	191568	35515
4218	191610	35469
4219	191647	35422
4220	191689	35376
4221	191731	35330
4222	191772	35284
4223	191813	35238
4224	191856	35192
4225	191898	35146
4226	191938	35100
4227	191980	35054
4228	192023	35008
4229	192064	34962
4230	192108	34916
4231	192149	34870
4232	192190	34823
4233	192233	34778
4234	192276	34732
4235	192316	34685
4236	192359	34640
4237	192398	34593
4238	192437	34547
4239	192479	34501
4240	192518	34454
4241	192560	34408
4242	192605	34363
4243	192646	34316
4244	192687	34270
4245	192728	34224
4246	192771	34178
4247	192816	34133
4248	192856	34086
4249	192897	34040
4250	192940	33994
4251	192980	33948
4252	193021	33902
4253	193061	33856
4254	193101	33809
4255	193142	33763
4256	193184	33717
4257	193226	33671
4258	193270	33626
4259	193313	33580
4260	193355	33534
4261	193395	33488
4262	193438	33442
4263	193480	33396
4264	193520	33349
4265	193563	33304
4266	193604	33257
4267	193646	33212
4268	193684	33165
4269	193726	33119
4270	193764	33072
4271	193806	33027
4272	193849	32981
4273	193890	32935
4274	193933	32889
4275	193974	32843
4276	194015	32797
4277	194056	32750
4278	194102	32705
4279	194145	32659
4280	194185	32613
4281	194227	32567
4282	194270	32522
4283	194311	32475
4284	194353	32429
4285	194393	32383
4286	194434	32337
4287	194471	32291
4288	194512	32244
4289	194555	32199
4290	194601	32153
4291	194645	32108
4292	194688	32062
4293	194729	32016
4294	194770	31970
4295	194812	31924
4296	194854	31878
4297	194894	31832
4298	194935	31786
4299	194978	31740
4300	195018	31694
4301	195059	31648
4302	195100	31602
4303	195143	31556
4304	195187	31511
4305	195229	31465
4306	195270	31419
4307	195312	31373
4308	195353	31327
4309	195394	31281
4310	195439	31235
4311	195480	31189
4312	195519	31143
4313	195561	31097
4314	195602	31051
4315	195645	31005
4316	195687	30960
4317	195730	30914
4318	195771	30868
4319	195813	30822
4320	195853	30776
4321	195897	30730
4322	195939	30685
4323	195980	30638
4324	196020	30592
4325	196061	30546
4326	196101	30500
4327	196144	30454
4328	196185	30409
4329	196227	30363
4330	196269	30317
4331	196312	30271
4332	196352	30225
4333	196394	30179
4334	196436	30133
4335	196478	30088
4336	196518	30041
4337	196559	29995
4338	196598	29949
4339	196640	29903
4340	196682	29858
4341	196726	29812
4342	196767	29766
4343	196808	29720
4344	196847	29674
4345	196889	29628
4346	196932	29582
4347	196973	29536
4348	197016	29491
4349	197058	29445
4350	197101	29399
4351	197144	29354
4352	197185	29308
4353	197227	29262
4354	197271	29217
4355	197317	29171
4356	197359	29126
4357	197401	29080
4358	197443	29034
4359	197484	28988
4360	197525	28942
4361	197566	28896
4362	197609	28851
4363	197651	28805
4364	197693	28759
4365	197737	28714
4366	197780	28668
4367	197821	28622
4368	197863	28576
4369	197904	28530
4370	197944	28484
4371	197984	28438
4372	198026	28392
4373	198066	28346
4374	198106	28300
4375	198148	28255
4376	198189	28209
4377	198232	28163
4378	198274	28117
4379	198316	28072
4380	198357	28026
4381	198398	27980
4382	198440	27934
4383	198480	27888
4384	198522	27842
4385	198563	27797
4386	198603	27751
4387	198645	27705
4388	198686	27659
4389	198726	27613
4390	198768	27567
4391	198809	27521
4392	198852	27476
4393	198895	27430
4394	198937	27384
4395	198979	27339
4396	199020	27293
4397	199062	27247
4398	199103	27201
4399	199146	27156
4400	199187	27110
4401	199230	27064
4402	199273	27019
4403	199315	26973
4404	199358	26928
4405	199400	26882
4406	199440	26836
4407	199481	26790
4408	199523	26744
4409	199563	26699
4410	199605	26653
4411	199648	26607
4412	199688	26561
4413	199730	26516
4414	199772	26470
4415	199813	26424
4416	199856	26379
4417	199900	26333
4418	199942	26288
4419	199985	26242
4420	200025	26196
4421	200069	26151
4422	200111	26105
4423	200154	26059
4424	200196	26014
4425	200237	25968
4426	200279	25922
4427	200321	25877
4428	200362	25831
4429	200402	25785
4430	200445	25739
4431	200487	25694
4432	200526	25648
4433	200567	25602
4434	200609	25556
4435	200650	25510
4436	200688	25464
4437	200728	25418
4438	200770	25373
4439	200811	25327
4440	200853	25281
4441	200893	25236
4442	200935	25190
4443	200976	25144
4444	201017	25098
4445	201057	25053
4446	201099	25007
4447	201139	24961
4448	201180	24915
4449	201219	24869
4450	201260	24824
4451	201300	24778
4452	201342	24732
4453	201387	24687
4454	201429	24641
4455	201475	24596
4456	201516	24550
4457	201559	24505
4458	201601	24459
4459	201643	24414
4460	201684	24368
4461	201725	24322
4462	201767	24277
4463	201808	24231
4464	201852	24186
4465	201894	24140
4466	201934	24094
4467	201975	24048
4468	202018	24003
4469	202060	23958
4470	202102	23912
4471	202143	23866
4472	202184	23820
4473	202226	23775
4474	202266	23729
4475	202305	23683
4476	202346	23637
4477	202384	23591
4478	202424	23546
4479	202465	23500
4480	202506	23454
4481	202547	23409
4482	202588	23363
4483	202629	23317
4484	202671	23272
4485	202711	23226
4486	202754	23180
4487	202795	23135
4488	202837	23089
4489	202879	23044
4490	202922	22998
4491	202965	22953
4492	203005	22907
4493	203047	22862
4494	203090	22816
4495	203134	22771
4496	203175	22725
4497	203216	22680
4498	203259	22634
4499	203299	22588
4500	203340	22543
4501	203381	22497
4502	203421	22451
4503	203462	22406
4504	203504	22360
4505	203546	22315
4506	203588	22269
4507	203627	22223
4508	203669	22178
4509	203712	22132
4510	203757	22087
4511	203797	22041
4512	203837	21996
4513	203879	21950
4514	203921	21905
4515	203963	21859
4516	204005	21814
4517	204046	21768
4518	204090	21723
4519	204132	21677
4520	204176	21632
4521	204216	21586
4522	204260	21541
4523	204301	21495
4524	204345	21450
4525	204385	21404
4526	204427	21359
4527	204466	21313
4528	204509	21268
4529	204550	21222
4530	204588	21176
4531	204630	21131
4532	204673	21085
4533	204719	21040
4534	204760	20995
4535	204802	20949
4536	204845	20904
4537	204884	20858
4538	204926	20813
4539	204967	20767
4540	205007	20721
4541	205051	20676
4542	205092	20631
4543	205133	20585
4544	205178	20540
4545	205220	20494
4546	205261	20449
4547	205301	20403
4548	205342	20358
4549	205384	20312
4550	205424	20267
4551	205467	20221
4552	205507	20176
4553	205549	20130
4554	205589	20085
4555	205631	20039
4556	205672	19994
4557	205715	19948
4558	205755	19903
4559	205797	19857
4560	205839	19812
4561	205880	19766
4562	205919	19720
4563	205960	19675
4564	206001	19629
4565	206042	19584
4566	206085	19539
4567	206141	19494
4568	206214	19452
4569	206289	19410
4570	206360	19367
4571	206434	19325
4572	206504	19282
4573	206578	19239
4574	206649	19196
4575	206725	19154
4576	206798	19112
4577	206872	19069
4578	206946	19026
4579	207016	18984
4580	207086	18941
4581	207154	18897
4582	207227	18855
4583	207305	18813
4584	207376	18770
4585	207448	18727
4586	207519	18684
4587	207598	18642
4588	207671	18599
4589	207744	18556
4590	207821	18514
4591	207893	18471
4592	207969	18428
4593	208041	18385
4594	208110	18342
4595	208181	18299
4596	208254	18256
4597	208324	18213
4598	208398	18170
4599	208471	18127
4600	208545	18085
4601	208616	18042
4602	208690	17999
4603	208770	17956
4604	208841	17913
4605	208917	17870
4606	208989	17827
4607	209065	17785
4608	209140	17742
4609	209212	17699
4610	209283	17655
4611	209356	17612
4612	209428	17569
4613	209498	17526
4614	209571	17483
4615	209640	17439
4616	209711	17396
4617	209786	17353
4618	209861	17310
4619	209936	17267
4620	210013	17224
4621	210083	17181
4622	210120	17135
4623	210192	17091
4624	210268	17048
4625	210339	17005
4626	210416	16962
4627	210488	16919
4628	210563	16875
4629	210639	16832
4630	210715	16789
4631	210787	16746
4632	210860	16703
4633	210932	16659
4634	211005	16616
4635	211079	16573
4636	211160	16530
4637	211231	16486
4638	211286	16441
4639	211326	16395
4640	211366	16350
4641	211408	16304
4642	211450	16258
4643	211491	16212
4644	211534	16166
4645	211575	16120
4646	211617	16075
4647	211658	16029
4648	211701	15983
4649	211744	15937
4650	211786	15891
4651	211826	15846
4652	211866	15800
4653	211909	15754
4654	211951	15708
4655	211993	15662
4656	212035	15616
4657	212077	15571
4658	212119	15525
4659	212162	15479
4660	212202	15433
4661	212240	15387
4662	212281	15341
4663	212322	15295
4664	212363	15250
4665	212403	15204
4666	212442	15158
4667	212487	15112
4668	212527	15066
4669	212571	15021
4670	212613	14975
4671	212653	14929
4672	212695	14883
4673	212736	14837
4674	212775	14791
4675	212816	14746
4676	212857	14700
4677	212898	14654
4678	212939	14608
4679	212982	14562
4680	213027	14517
4681	213069	14471
4682	213112	14425
4683	213155	14380
4684	213194	14334
4685	213234	14288
4686	213275	14242
4687	213316	14196
4688	213359	14151
4689	213401	14105
4690	213444	14059
4691	213487	14014
4692	213527	13968
4693	213568	13922
4694	213611	13876
4695	213651	13830
4696	213692	13785
4697	213731	13739
4698	213770	13693
4699	213810	13647
4700	213852	13601
4701	213893	13555
4702	213933	13510
4703	213974	13464
4704	214015	13418
4705	214058	13372
4706	214100	13327
4707	214144	13281
4708	214185	13235
4709	214227	13190
4710	214268	13144
4711	214308	13098
4712	214349	13052
4713	214390	13007
4714	214428	12961
4715	214468	12915
4716	214509	12869
4717	214548	12823
4718	214588	12777
4719	214627	12732
4720	214667	12686
4721	214708	12640
4722	214748	12594
4723	214788	12549
4724	214829	12503
4725	214873	12457
4726	214914	12412
4727	214953	12366
4728	214992	12320
4729	215032	12274
4730	215073	12228
4731	215115	12183
4732	215156	12137
4733	215200	12091
4734	215240	12046
4735	215282	12000
4736	215322	11954
4737	215363	11909
4738	215400	11863
4739	215441	11817
4740	215483	11771
4741	215523	11726
4742	215561	11680
4743	215603	11634
4744	215642	11588
4745	215682	11543
4746	215727	11497
4747	215768	11451
4748	215808	11406
4749	215848	11360
4750	215889	11314
4751	215929	11269
4752	215971	11223
4753	216012	11177
4754	216055	11132
4755	216095	11086
4756	216134	11040
4757	216176	10995
4758	216217	10949
4759	216261	10903
4760	216301	10858
4761	216342	10812
4762	216383	10766
4763	216424	10721
4764	216465	10675
4765	216507	10630
4766	216548	10584
4767	216589	10538
4768	216626	10492
4769	216668	10447
4770	216708	10401
4771	216751	10356
4772	216794	10310
