iter	MAE	RMSE
1930	5.785835586	7.963026466
1931	5.784802914	7.961543314
1932	5.783639651	7.960169798
1933	5.782924426	7.959233203
1934	5.781549095	7.957467677
1935	5.780532806	7.955933687
1936	5.779675711	7.954761629
1937	5.778799925	7.953495646
1938	5.777470038	7.951702095
1939	5.776555431	7.950507778
1940	5.775450941	7.948989695
1941	5.774687388	7.94790928
1942	5.773036855	7.94559953
1943	5.771954738	7.944280303
1944	5.771092669	7.943122003
1945	5.770319671	7.942111477
1946	5.770162222	7.941952689
1947	5.768723564	7.939893093
1948	5.768492905	7.93962803
1949	5.768339206	7.939417865
1950	5.767230674	7.937595626
1951	5.766014588	7.936080535
1952	5.765089825	7.934692726
1953	5.76386645	7.932996406
1954	5.762764679	7.931117782
1955	5.761690198	7.929620538
1956	5.760792888	7.928380445
1957	5.75989066	7.927267509
1958	5.759566228	7.926861346
1959	5.758722449	7.925656062
1960	5.758695033	7.925620726
1961	5.757550254	7.924314227
1962	5.755894115	7.922040174
1963	5.754741455	7.92027447
1964	5.754664878	7.92017458
1965	5.753293209	7.918444476
1966	5.752385272	7.917279485
1967	5.75154755	7.916064121
1968	5.750306776	7.914422426
1969	5.749188566	7.912795896
1970	5.747990849	7.911177009
1971	5.747340015	7.910393781
1972	5.746180524	7.908986095
1973	5.745420636	7.907888779
1974	5.74398654	7.905922997
1975	5.743365812	7.905055621
1976	5.742268755	7.903521446
1977	5.74132342	7.902353932
1978	5.740168517	7.900902626
1979	5.738489328	7.898633178
1980	5.73750667	7.897275771
1981	5.736961789	7.896422383
1982	5.736556131	7.895741006
1983	5.735836654	7.894728132
1984	5.734436182	7.892777735
1985	5.733875006	7.891924521
1986	5.733140253	7.890963465
1987	5.73180415	7.88910735
1988	5.731750079	7.889056045
1989	5.7310184	7.887963531
1990	5.730122826	7.886702937
1991	5.728996461	7.885172557
1992	5.727965941	7.883773806
1993	5.727033302	7.882466331
1994	5.7261585	7.881236522
1995	5.725677088	7.880500266
1996	5.724833144	7.87928573
1997	5.723575423	7.877669408
1998	5.722315977	7.876067928
1999	5.721312514	7.874651087
2000	5.720061213	7.872939565
2001	5.719171124	7.871540681
2002	5.719016824	7.871301923
2003	5.718472753	7.870565247
2004	5.716964451	7.868767547
2005	5.715952404	7.867190598
2006	5.714596422	7.864964521
2007	5.713805822	7.863804349
2008	5.712788476	7.862441871
2009	5.711427098	7.860699466
2010	5.71134786	7.860467829
2011	5.710839842	7.85969405
2012	5.710521468	7.859219837
2013	5.709595373	7.858068936
2014	5.709047393	7.857366051
2015	5.707635955	7.855541798
2016	5.706976693	7.854722175
2017	5.705771126	7.853208862
2018	5.704546287	7.851393416
2019	5.703316848	7.849683205
2020	5.702397981	7.848378507
2021	5.701860951	7.847612001
2022	5.700772789	7.8461382
2023	5.700389496	7.845624981
2024	5.69970692	7.844498393
2025	5.699170861	7.843782606
2026	5.698044862	7.842162871
2027	5.697924182	7.842005652
2028	5.696757434	7.840362172
2029	5.69610944	7.839390368
2030	5.695038694	7.837956969
2031	5.693952476	7.836398071
2032	5.692577216	7.834658057
2033	5.691971026	7.833759268
2034	5.690773523	7.83214258
2035	5.690613396	7.831803009
2036	5.689597466	7.830281828
2037	5.688985879	7.829336192
2038	5.688059812	7.827851227
2039	5.68680247	7.826362146
2040	5.686685962	7.826146132
2041	5.685486651	7.824335198
2042	5.684031898	7.822096019
2043	5.683206448	7.82098852
2044	5.683194379	7.820978245
2045	5.681907855	7.819297862
2046	5.680871721	7.817874017
2047	5.680029857	7.816822473
2048	5.679057271	7.815513202
2049	5.678419888	7.814623803
2050	5.67828982	7.814460001
2051	5.677394861	7.813239902
2052	5.676955794	7.812604507
2053	5.676315344	7.811809002
2054	5.675306012	7.810569209
2055	5.674475606	7.809462053
2056	5.673456413	7.808175199
2057	5.672747946	7.807038651
2058	5.671932706	7.806022579
2059	5.671649009	7.805698326
2060	5.670639145	7.804312981
2061	5.669054439	7.802143479
2062	5.668458779	7.801315503
2063	5.667557205	7.800140206
2064	5.666606417	7.798843778
2065	5.66581625	7.797801196
2066	5.664964077	7.796635179
2067	5.664096664	7.795279914
2068	5.66295192	7.793602851
2069	5.662199377	7.792623305
2070	5.66144721	7.791643566
2071	5.66034426	7.790207406
2072	5.65899351	7.788698985
2073	5.658181626	7.78757769
2074	5.657487701	7.786566933
2075	5.656237406	7.784789765
2076	5.655509577	7.783853867
2077	5.654740534	7.78266223
2078	5.654051723	7.78151477
2079	5.653690536	7.780979256
2080	5.653130638	7.780115986
2081	5.653098309	7.780075566
2082	5.652182839	7.778815337
2083	5.651229729	7.777415991
2084	5.650230178	7.776167118
2085	5.649686081	7.775286604
2086	5.648767138	7.774080385
2087	5.64845319	7.773695491
2088	5.647496016	7.772329082
2089	5.645965104	7.770284414
2090	5.644516413	7.768559414
2091	5.643575991	7.767234747
2092	5.642909447	7.766293741
2093	5.642419266	7.765451357
2094	5.641548745	7.764237103
2095	5.640932501	7.763438402
2096	5.6400364	7.762256074
2097	5.639937019	7.762082196
2098	5.639181191	7.760979729
2099	5.638564084	7.760031386
2100	5.638109266	7.759367681
2101	5.636736442	7.757670388
2102	5.635726259	7.756503846
2103	5.635128998	7.755638268
2104	5.633645272	7.753706569
2105	5.632913648	7.752723765
2106	5.631876337	7.751176222
2107	5.631059423	7.750114662
2108	5.630421728	7.749352879
2109	5.629542741	7.748308343
2110	5.628734975	7.747134683
2111	5.62780457	7.746050438
2112	5.62663378	7.744439845
2113	5.625534752	7.742761929
2114	5.624715153	7.741512087
2115	5.623562057	7.740110339
2116	5.622802812	7.739006622
2117	5.622230332	7.738071568
2118	5.62147403	7.737052009
2119	5.620929731	7.736255597
2120	5.61998793	7.734989038
2121	5.619040818	7.733536748
2122	5.618194603	7.73243703
2123	5.617045844	7.730648221
2124	5.616022609	7.729117402
2125	5.61530166	7.728120581
2126	5.614889951	7.727567869
2127	5.614845963	7.727497044
2128	5.613721589	7.726009486
2129	5.612873819	7.725071696
2130	5.612099226	7.724054767
2131	5.611698703	7.723353446
2132	5.61044697	7.721717579
2133	5.609808479	7.72089874
2134	5.608680444	7.719446963
2135	5.607220413	7.717444496
2136	5.60583724	7.715412989
2137	5.60538285	7.714821763
2138	5.604758511	7.714078778
2139	5.604158755	7.713210786
2140	5.603494423	7.712390458
2141	5.602363087	7.710904865
2142	5.601992297	7.710414214
2143	5.600556729	7.708518416
2144	5.599431715	7.706902058
2145	5.598840878	7.706214307
2146	5.598754009	7.706035616
2147	5.598744734	7.706028261
2148	5.597839485	7.704835479
2149	5.596292433	7.702765386
2150	5.59575469	7.702030782
2151	5.594821182	7.700662443
2152	5.593801348	7.699503228
2153	5.593314753	7.698758232
2154	5.592695969	7.697965683
2155	5.592599691	7.697862417
2156	5.591668626	7.696774704
2157	5.590439136	7.695152839
2158	5.590336544	7.695031869
2159	5.58918522	7.693734447
2160	5.588290898	7.692624569
2161	5.587830819	7.691976294
2162	5.58758202	7.69161317
2163	5.58722645	7.691001861
2164	5.586278779	7.689555754
2165	5.585765571	7.688824664
2166	5.585097316	7.687855821
2167	5.584102694	7.686407117
2168	5.583391769	7.685600928
2169	5.582256928	7.684020389
2170	5.581168926	7.682630919
2171	5.579881508	7.680734281
2172	5.578983234	7.679613864
2173	5.577724583	7.678032567
2174	5.576916778	7.676854081
2175	5.576366782	7.676037297
2176	5.575567193	7.674930473
2177	5.574646268	7.673581943
2178	5.57344294	7.672341184
2179	5.57284671	7.67155001
2180	5.572184389	7.67072582
2181	5.571038884	7.669151229
2182	5.569729938	7.667497386
2183	5.569195841	7.666673474
2184	5.568997228	7.666461955
2185	5.568226126	7.665540799
2186	5.567705674	7.664761621
2187	5.567109181	7.664047604
2188	5.566360857	7.663059733
2189	5.565194021	7.661531525
2190	5.564649179	7.660751048
2191	5.564468638	7.66053684
2192	5.563806849	7.659535596
2193	5.56240779	7.657787567
2194	5.561524857	7.656610537
2195	5.560465588	7.655203259
2196	5.559314189	7.653794051
2197	5.558430348	7.652625636
2198	5.557380951	7.651108095
2199	5.556365249	7.649500915
2200	5.555369977	7.648233204
2201	5.553972485	7.646580945
2202	5.553505591	7.645804161
2203	5.552582773	7.644419752
2204	5.551633622	7.643021278
2205	5.550965964	7.642183351
2206	5.550331988	7.641443773
2207	5.54967449	7.640620508
2208	5.549399316	7.640027204
2209	5.548731304	7.639086585
2210	5.54820261	7.638308438
2211	5.547124059	7.636804601
2212	5.546411869	7.635855271
2213	5.545771849	7.635011435
2214	5.545760854	7.635003498
2215	5.54508625	7.634081264
2216	5.54404997	7.632453989
2217	5.543020597	7.63095189
2218	5.542672563	7.6305499
2219	5.542130886	7.62977654
2220	5.541200841	7.628459062
2221	5.540574493	7.627666817
2222	5.539631434	7.626413721
2223	5.538964114	7.625371766
2224	5.53822275	7.624492793
2225	5.53738821	7.623377302
2226	5.536566499	7.622468449
2227	5.535658007	7.621270938
2228	5.535020947	7.620228926
2229	5.53445021	7.619515564
2230	5.533620368	7.618514142
2231	5.533189226	7.617958683
2232	5.532438053	7.617042594
2233	5.531821518	7.616290794
2234	5.530646021	7.61478224
2235	5.529814405	7.613594378
2236	5.528775146	7.612281719
2237	5.52793153	7.611009286
2238	5.527290528	7.610230781
2239	5.526725764	7.60945202
2240	5.525674425	7.608131001
2241	5.524520101	7.606419628
2242	5.523458253	7.604787163
2243	5.522676027	7.603683866
2244	5.52127186	7.601864734
2245	5.520665723	7.600978224
2246	5.519832322	7.599969412
2247	5.519292869	7.599242585
2248	5.518307302	7.59777071
2249	5.516577067	7.595447204
2250	5.515498047	7.593974229
2251	5.514249912	7.592162263
2252	5.513944531	7.591682288
2253	5.513629666	7.591313877
2254	5.512915603	7.590409518
2255	5.511690442	7.588601
2256	5.510634018	7.587249162
2257	5.510107736	7.586575393
2258	5.509382583	7.585645675
2259	5.508215501	7.584366201
2260	5.507605569	7.583559476
2261	5.506494122	7.581882542
2262	5.505856149	7.580871322
2263	5.505048535	7.579696001
2264	5.504395635	7.578822604
2265	5.503819034	7.577962009
2266	5.503154465	7.57707283
2267	5.502490009	7.576112532
2268	5.501587532	7.574968234
2269	5.500357803	7.573420251
2270	5.49950148	7.572092192
2271	5.498832781	7.571094884
2272	5.497754799	7.569743861
2273	5.496730195	7.568254992
2274	5.496118249	7.567385265
2275	5.495365654	7.566364849
2276	5.494195386	7.56467101
2277	5.493824671	7.564167119
2278	5.49318727	7.56325627
2279	5.492394193	7.562165652
2280	5.491475799	7.560652698
2281	5.490956514	7.559859255
2282	5.490892472	7.559712859
2283	5.490572296	7.559145185
2284	5.489823307	7.558214078
2285	5.489240519	7.557581601
2286	5.488258607	7.556125528
2287	5.487468366	7.555080374
2288	5.487209257	7.554749871
2289	5.486497492	7.5538389
2290	5.485427745	7.552421084
2291	5.48459931	7.551328218
2292	5.483550131	7.549884678
2293	5.48348886	7.54980194
2294	5.481991399	7.54797885
2295	5.481328259	7.546899161
2296	5.480576653	7.545615741
2297	5.479553889	7.544260515
2298	5.478387686	7.54248754
2299	5.478300779	7.542325297
2300	5.477407444	7.541015524
2301	5.476495484	7.539793547
2302	5.475279466	7.538073705
2303	5.474320237	7.536748515
2304	5.473418092	7.535499243
2305	5.472637685	7.534571108
2306	5.472284143	7.533937378
2307	5.47171073	7.533179777
2308	5.471170684	7.532582534
2309	5.471007517	7.532344385
2310	5.470045819	7.530987334
2311	5.469493494	7.530218011
2312	5.468590381	7.529017753
2313	5.467360692	7.527293286
2314	5.466508969	7.526110177
2315	5.46589323	7.525087859
2316	5.465087015	7.523873937
2317	5.464172652	7.522431923
2318	5.463349006	7.521491384
2319	5.462740581	7.520542405
2320	5.46232459	7.519907952
2321	5.461500689	7.518631958
2322	5.460273045	7.516823488
2323	5.459280406	7.515407188
2324	5.45839746	7.514189385
2325	5.457472116	7.512787372
2326	5.456701628	7.511564482
2327	5.455950223	7.510628943
2328	5.454686387	7.508743424
2329	5.45408393	7.508046743
2330	5.45322501	7.506765612
2331	5.452770329	7.506270969
2332	5.452045009	7.505165898
2333	5.451739852	7.504531466
2334	5.450440375	7.502852458
2335	5.450244377	7.502433386
2336	5.449274334	7.501087835
2337	5.448107849	7.499499234
2338	5.446685862	7.497696705
2339	5.445451338	7.495974623
2340	5.445445251	7.495968979
2341	5.444504628	7.494607793
2342	5.443348177	7.493184615
2343	5.442292409	7.491684393
2344	5.442237428	7.491637813
2345	5.441629921	7.490795274
2346	5.440576944	7.489408471
2347	5.440494542	7.489268286
2348	5.439325208	7.487849359
2349	5.438530584	7.486685371
2350	5.437831725	7.485688267
2351	5.43679048	7.484306784
2352	5.436229248	7.483549775
2353	5.435293347	7.482094534
2354	5.434096048	7.480685663
2355	5.433195317	7.479441519
2356	5.433054506	7.479136993
2357	5.432532309	7.478417642
2358	5.431859052	7.477347063
2359	5.431145657	7.476341276
2360	5.429987399	7.474662623
2361	5.429134627	7.473517037
2362	5.428668868	7.472910032
2363	5.427733748	7.471751237
2364	5.426798893	7.470229548
2365	5.425941212	7.468978721
2366	5.424399971	7.46706278
2367	5.423588618	7.465980663
2368	5.422299698	7.464244317
2369	5.42145726	7.463070216
2370	5.42074929	7.46210521
2371	5.419691052	7.460651683
2372	5.418880236	7.459454817
2373	5.417937138	7.458184153
2374	5.41725738	7.457226033
2375	5.416541102	7.456088611
2376	5.415237818	7.454341328
2377	5.41349569	7.452332254
2378	5.412629345	7.451168913
2379	5.411708233	7.449899881
2380	5.410512726	7.448237331
2381	5.409801202	7.447458006
2382	5.409123422	7.446576526
2383	5.408397217	7.44550942
2384	5.407686052	7.444746914
2385	5.406862052	7.443411186
2386	5.406032649	7.442245981
2387	5.405266313	7.441150735
2388	5.404734192	7.440526841
2389	5.404047539	7.439448158
2390	5.403136873	7.438212435
2391	5.402001543	7.436619818
2392	5.400738944	7.434933418
2393	5.39978954	7.433570776
2394	5.399009528	7.432384081
2395	5.397876147	7.430801757
2396	5.397048855	7.429780975
2397	5.396840748	7.429357831
2398	5.396103117	7.428247785
2399	5.39600054	7.428013874
2400	5.395102691	7.426602104
2401	5.394332108	7.425566208
2402	5.393135462	7.423772731
2403	5.392853815	7.423399913
2404	5.39221652	7.422514105
2405	5.392164883	7.422455806
2406	5.391479892	7.421432353
2407	5.390068763	7.419529796
2408	5.389184124	7.418420054
2409	5.388355181	7.417372113
2410	5.387942988	7.416684143
2411	5.386740263	7.414824593
2412	5.38578792	7.413503122
2413	5.384972536	7.412328695
2414	5.383890131	7.410938874
2415	5.383312757	7.410151041
2416	5.382989542	7.409763318
2417	5.382109531	7.408626162
2418	5.381200081	7.407625128
2419	5.380457917	7.406692584
2420	5.379687292	7.405635528
2421	5.379379189	7.405184231
2422	5.378828296	7.404369773
2423	5.378323133	7.403531199
2424	5.376968737	7.401755156
2425	5.375818483	7.400154771
2426	5.374551976	7.398108046
2427	5.373930178	7.397014814
2428	5.372707142	7.395379282
2429	5.372241682	7.394728879
2430	5.371632759	7.39385224
2431	5.37086706	7.392833696
2432	5.37008526	7.391629827
2433	5.368855015	7.389997945
2434	5.368157179	7.388901153
2435	5.367420349	7.387824992
2436	5.366411874	7.386365234
2437	5.365368627	7.385031917
2438	5.364430836	7.383929793
2439	5.363719634	7.382899028
2440	5.362848199	7.381645492
2441	5.362239176	7.380741427
2442	5.36171693	7.379846679
2443	5.361109954	7.379152796
2444	5.359964635	7.377706051
2445	5.35923819	7.376664981
2446	5.358403247	7.375503256
2447	5.358174506	7.375260986
2448	5.357076004	7.373716163
2449	5.356514053	7.372938395
2450	5.355171875	7.371245137
2451	5.354457784	7.370383672
2452	5.353780224	7.369308016
2453	5.352775308	7.367902502
2454	5.351802235	7.366533792
2455	5.351181749	7.36572776
2456	5.351175558	7.365721901
2457	5.350557899	7.364968262
2458	5.349423551	7.363487379
2459	5.34903341	7.362837186
2460	5.348033528	7.361508265
2461	5.347445591	7.360807985
2462	5.346833795	7.359882312
2463	5.345857018	7.358511489
2464	5.345137654	7.357461678
2465	5.344280418	7.356330733
2466	5.343489539	7.355086004
2467	5.342932554	7.354453661
2468	5.341693294	7.352893737
2469	5.340732207	7.351639983
2470	5.339829304	7.350342089
2471	5.339057147	7.349412744
2472	5.337914853	7.347813848
2473	5.336993674	7.346549737
2474	5.336115168	7.345233992
2475	5.335503519	7.344385817
2476	5.33477609	7.34333727
2477	5.333950181	7.342210781
2478	5.333064554	7.34099644
2479	5.332262335	7.33992536
2480	5.332026145	7.339616099
2481	5.331341237	7.338758867
2482	5.330452481	7.337373477
2483	5.329760525	7.336327484
2484	5.328796659	7.335015217
2485	5.328337647	7.334409478
2486	5.327389601	7.33326806
2487	5.326907943	7.33254426
2488	5.326199776	7.331646457
2489	5.325354844	7.330536089
2490	5.324124209	7.328789885
2491	5.323057244	7.327071927
2492	5.322663055	7.326633947
2493	5.321688963	7.32523572
2494	5.320709068	7.323944303
2495	5.320082957	7.323077218
2496	5.319303943	7.322146587
2497	5.318715718	7.321333371
2498	5.318018459	7.320546309
2499	5.317382367	7.319583505
2500	5.316711441	7.318762672
2501	5.316133818	7.318050841
2502	5.315367126	7.316917297
2503	5.314455029	7.315771724
2504	5.313391094	7.314594569
2505	5.312961341	7.31396101
2506	5.312168614	7.312922735
2507	5.311662879	7.312204667
2508	5.31084907	7.310963032
2509	5.3096493	7.30927475
2510	5.3087509	7.307939807
2511	5.307672894	7.306448202
2512	5.3071266	7.305563557
2513	5.306315112	7.304355528
2514	5.305765576	7.303713239
2515	5.305078553	7.302528639
2516	5.304388475	7.30150952
2517	5.303486259	7.300140071
2518	5.302623595	7.298953663
2519	5.301751112	7.297726543
2520	5.301501057	7.297312538
2521	5.300398766	7.295889105
2522	5.299556343	7.294640335
2523	5.299101279	7.293940749
2524	5.29842154	7.293110454
2525	5.297761163	7.29211845
2526	5.296693804	7.290614872
2527	5.295741233	7.289321426
2528	5.295196056	7.288497198
2529	5.294621224	7.287717089
2530	5.293912546	7.286783037
2531	5.292888245	7.285367193
2532	5.291708217	7.283753169
2533	5.290723336	7.282485201
2534	5.289804951	7.281184595
2535	5.289376303	7.280486189
2536	5.288382929	7.279182579
2537	5.287990288	7.278436935
2538	5.287216837	7.277202535
2539	5.286103344	7.275755432
2540	5.285307657	7.27479371
2541	5.28435914	7.273589816
2542	5.283758529	7.272753135
2543	5.283152181	7.272056958
2544	5.282360833	7.271035353
2545	5.281763579	7.270113566
2546	5.281075329	7.269381895
2547	5.280346801	7.268380165
2548	5.279513407	7.267312746
2549	5.278482194	7.26597735
2550	5.277408524	7.264621473
2551	5.276562952	7.263192729
2552	5.27601872	7.262479651
2553	5.275080105	7.261192737
2554	5.273974168	7.259824749
2555	5.27342042	7.259147386
2556	5.272706406	7.258258625
2557	5.271769718	7.257086114
2558	5.271162843	7.256238245
2559	5.27064814	7.2555203
2560	5.269854085	7.254541382
2561	5.268892076	7.25324244
2562	5.268136725	7.252402795
2563	5.267992743	7.25214191
2564	5.267015417	7.250884328
2565	5.266333246	7.249892538
2566	5.265390917	7.248578575
2567	5.264602392	7.247509482
2568	5.264072176	7.246816854
2569	5.263621141	7.246090285
2570	5.263276165	7.245610333
2571	5.262550856	7.244638774
2572	5.261739567	7.243809385
2573	5.261270495	7.243107688
2574	5.260954846	7.242700792
2575	5.260472204	7.242122981
2576	5.259883377	7.241120416
2577	5.25919537	7.240252518
2578	5.259106587	7.240094139
2579	5.25879033	7.239544931
2580	5.257828907	7.238205805
2581	5.257600456	7.23793186
2582	5.256652675	7.23672543
2583	5.255808012	7.235617743
2584	5.255090698	7.234672943
2585	5.254631156	7.23400906
2586	5.25390684	7.23312046
2587	5.253114292	7.231966708
2588	5.252379595	7.230954183
2589	5.251582192	7.229950252
2590	5.250857417	7.22902971
2591	5.250279158	7.228314396
2592	5.249812447	7.227632652
2593	5.249235992	7.226813478
2594	5.247799409	7.225152687
2595	5.247122816	7.224237871
2596	5.247082414	7.224137787
2597	5.246382584	7.223152109
2598	5.245621526	7.22203324
2599	5.244624236	7.220563465
2600	5.243846695	7.219554175
2601	5.242947807	7.218149575
2602	5.242310897	7.217244009
2603	5.241745206	7.21634009
2604	5.240265425	7.214357148
2605	5.239951075	7.213883621
2606	5.239032672	7.21255202
2607	5.238573128	7.211912126
2608	5.23806382	7.211358471
2609	5.237636266	7.210854418
2610	5.236803972	7.20951595
2611	5.236088088	7.208585835
2612	5.235441008	7.207728089
2613	5.23450204	7.206434897
2614	5.233597621	7.205100875
2615	5.232478233	7.203610635
2616	5.231446316	7.202256687
2617	5.230792516	7.201348313
2618	5.229841894	7.200159717
2619	5.229309762	7.199463272
2620	5.228776311	7.198696773
2621	5.228514213	7.198326433
2622	5.228174423	7.197950611
2623	5.227261473	7.196624823
2624	5.226131888	7.194995461
2625	5.225964055	7.194743487
2626	5.225402112	7.193976226
2627	5.225069438	7.193461807
2628	5.223876685	7.191961783
2629	5.222904875	7.19069989
2630	5.222126779	7.18970741
2631	5.221682382	7.188937066
2632	5.220698318	7.187477424
2633	5.219757966	7.18628009
2634	5.21899703	7.185313609
2635	5.218122177	7.184217886
2636	5.216974234	7.182617187
2637	5.216027554	7.181456119
2638	5.215324713	7.180612655
2639	5.214398378	7.179350621
2640	5.21374639	7.178549656
2641	5.212863708	7.177285678
2642	5.212652349	7.177027778
2643	5.211746069	7.175819918
2644	5.211062926	7.174906756
2645	5.210512516	7.174222323
2646	5.209670047	7.173155736
2647	5.209142827	7.172516139
2648	5.208356143	7.171475927
2649	5.206928974	7.169543661
2650	5.206058205	7.168304668
2651	5.205413945	7.167423337
2652	5.204621502	7.166332019
2653	5.203981025	7.165489608
2654	5.203585558	7.164968171
2655	5.203009058	7.164041381
2656	5.202103599	7.162877666
2657	5.20160767	7.162102282
2658	5.201041376	7.161267158
2659	5.200244962	7.159950845
2660	5.199672387	7.159221605
2661	5.19909004	7.158311748
2662	5.198488195	7.157525516
2663	5.197844044	7.156493122
2664	5.197694956	7.156343231
2665	5.196975306	7.15521589
2666	5.196445877	7.154401953
2667	5.195505224	7.153166756
2668	5.194796213	7.152153598
2669	5.193997491	7.150873498
2670	5.193200484	7.149758747
2671	5.192665993	7.14905866
2672	5.191614575	7.147610247
2673	5.19128166	7.147117509
2674	5.190638099	7.14627813
2675	5.190004556	7.145368706
2676	5.189609322	7.144816531
2677	5.188803134	7.143603341
2678	5.188224355	7.142753619
2679	5.1876122	7.14173381
2680	5.187082904	7.140811743
2681	5.186949881	7.140659572
2682	5.185568923	7.138760575
2683	5.185065098	7.138085409
2684	5.184515831	7.137198081
2685	5.1834926	7.135798843
2686	5.182099523	7.134127734
2687	5.181402237	7.133216163
2688	5.180295908	7.131785861
2689	5.17932093	7.130693592
2690	5.178513367	7.129727086
2691	5.177953163	7.128959039
2692	5.177047198	7.127528349
2693	5.175873915	7.125834223
2694	5.174942134	7.124466342
2695	5.1739881	7.123154337
2696	5.173325768	7.122106923
2697	5.172760733	7.121399294
2698	5.172186047	7.120682601
2699	5.171331571	7.119257099
2700	5.170640901	7.118244427
2701	5.169706125	7.116916521
2702	5.16839805	7.115248844
2703	5.167184439	7.113747632
2704	5.166230238	7.112532391
2705	5.165766268	7.111908092
2706	5.164986196	7.110888823
2707	5.163819268	7.109299536
2708	5.163150842	7.10843071
2709	5.162366446	7.107394345
2710	5.161781148	7.106363463
2711	5.16094466	7.105247596
2712	5.160325286	7.104481983
2713	5.159688513	7.103487979
2714	5.159135575	7.102737381
2715	5.158350962	7.10168704
2716	5.157380026	7.100399667
2717	5.156706536	7.099353369
2718	5.155957871	7.098220191
2719	5.155019348	7.096839826
2720	5.153602643	7.094951026
2721	5.152725912	7.093563894
2722	5.151907995	7.092642614
2723	5.150772752	7.090977028
2724	5.150231613	7.090247684
2725	5.149522907	7.089327649
2726	5.149016953	7.088610416
2727	5.148197903	7.087534749
2728	5.146984253	7.085949286
2729	5.146226954	7.084996547
2730	5.14535709	7.083907869
2731	5.144609045	7.082816058
2732	5.143992998	7.082049299
2733	5.143000675	7.080833808
2734	5.142160303	7.079649801
2735	5.141844219	7.079177722
2736	5.141238362	7.078252475
2737	5.140306196	7.076931716
2738	5.139601904	7.075914404
2739	5.139081166	7.075156876
2740	5.138412584	7.07413911
2741	5.137823106	7.073293506
2742	5.136968029	7.072022337
2743	5.136129314	7.070860988
2744	5.135473843	7.069911277
2745	5.134825654	7.068974352
2746	5.134470606	7.068393866
2747	5.1340351	7.06776973
2748	5.133416808	7.067005034
2749	5.132436141	7.06579644
2750	5.131994957	7.065131239
2751	5.131261677	7.064094383
2752	5.130630863	7.063227733
2753	5.129778015	7.062036953
2754	5.128934981	7.060978409
2755	5.127543022	7.0590448
2756	5.126947994	7.058107594
2757	5.126357594	7.057357099
2758	5.125630829	7.056526367
2759	5.125102543	7.055572225
2760	5.124435783	7.054783549
2761	5.123648128	7.053702357
2762	5.123026634	7.05290727
2763	5.122001122	7.051537341
2764	5.121233497	7.050347357
2765	5.120306676	7.049107794
2766	5.119654457	7.048115498
2767	5.119182808	7.047426231
2768	5.118773411	7.046937533
2769	5.118073416	7.045928085
2770	5.117422718	7.045095557
2771	5.116538095	7.043930224
2772	5.115699774	7.043014942
2773	5.114765988	7.041686116
2774	5.113753803	7.040392295
2775	5.112842972	7.039093994
2776	5.112194618	7.038292
2777	5.111648317	7.037681664
2778	5.111151259	7.037030052
2779	5.110716025	7.036353641
2780	5.110241987	7.035747491
2781	5.109050408	7.034171261
2782	5.108152955	7.033032228
2783	5.107564118	7.032086523
2784	5.107226498	7.031550613
2785	5.106467978	7.030512591
2786	5.105178715	7.028896506
2787	5.104440011	7.027815725
2788	5.103676043	7.026587848
2789	5.103241908	7.025914843
2790	5.102505771	7.024806383
2791	5.102120496	7.024220388
2792	5.101385568	7.023254552
2793	5.101005601	7.022593404
2794	5.100557991	7.021974479
2795	5.100209486	7.021491363
2796	5.09952024	7.020683317
2797	5.098603474	7.019392067
2798	5.097998565	7.018484426
2799	5.09703379	7.017430055
2800	5.096631016	7.01670256
2801	5.095369107	7.015137065
2802	5.094477524	7.014017225
2803	5.093655509	7.012859114
2804	5.092614728	7.01148637
2805	5.091905992	7.010432303
2806	5.091072264	7.009374431
2807	5.090109854	7.008026903
2808	5.089692396	7.007443192
2809	5.088678486	7.006110823
2810	5.087841118	7.004865518
2811	5.087083266	7.003800559
2812	5.0860076	7.002232127
2813	5.085227242	7.001124155
2814	5.084273742	6.999895106
2815	5.083921097	6.99939747
2816	5.082685689	6.997756162
2817	5.082021844	6.996854198
2818	5.081541508	6.996219269
2819	5.081214715	6.995771706
2820	5.080692602	6.994813091
2821	5.080188237	6.994061076
2822	5.079118947	6.992594281
2823	5.078416493	6.991634708
2824	5.078043092	6.991110728
2825	5.077488737	6.990452983
2826	5.076296084	6.988863803
2827	5.075627865	6.987854798
2828	5.074863242	6.986854388
2829	5.073745868	6.985263821
2830	5.073134511	6.98457143
2831	5.072641993	6.983879327
2832	5.07193476	6.982933206
2833	5.071213348	6.981821243
2834	5.070686749	6.981017103
2835	5.069881359	6.979978226
2836	5.069046325	6.978975985
2837	5.068220519	6.977927289
2838	5.067195932	6.976558742
2839	5.066674019	6.975925148
2840	5.066147411	6.975343009
2841	5.065577161	6.974455013
2842	5.065024367	6.973703045
2843	5.064454746	6.972888488
2844	5.06332343	6.971330672
2845	5.062517539	6.970142016
2846	5.06180715	6.969149819
2847	5.061008107	6.968010632
2848	5.060310657	6.967164149
2849	5.059894108	6.966481091
2850	5.059176482	6.965482724
2851	5.058628674	6.964728171
2852	5.057668996	6.963377362
2853	5.05671284	6.962114394
2854	5.055736993	6.960594093
2855	5.054784924	6.959504835
2856	5.053973812	6.958496223
2857	5.053417592	6.957758302
2858	5.052884422	6.95698503
2859	5.052404287	6.956376118
2860	5.051660336	6.955306905
2861	5.051070228	6.954446338
